79,12,1254,422,34,96,0.931741
79,13,1893,499,27,56,0.756610
80,1,1521,393,86,244,0.951393
80,2,400,408,108,285,0.888532
80,3,385,465,86,171,0.754318
80,4,580,459,69,172,0.909713
80,5,215,448,76,234,0.933076
80,6,369,420,109,249,0.834344
80,7,322,431,72,222,0.892763
80,8,370,420,118,325,0.942656
80,9,86,427,88,205,0.935036
80,10,1036,429,57,135,0.859290
80,12,1253,422,34,96,0.931036
80,13,1892,499,28,69,0.727748
81,1,1519,393,86,245,0.956282
81,2,400,408,108,285,0.811391
81,3,381,465,98,164,0.828829
81,4,572,431,86,201,0.936858
81,5,198,447,80,235,0.933648
81,6,375,421,106,236,0.780048
81,7,319,431,75,222,0.826503
81,8,372,420,120,324,0.953135
81,9,98,425,76,207,0.925518
81,10,1031,428,61,136,0.864910
81,12,1252,422,34,95,0.934044
81,13,1891,497,29,53,0.809341
82,1,1518,393,85,246,0.964319
82,2,407,408,101,285,0.807774
82,3,400,466,63,145,0.727166
82,4,572,424,86,208,0.929953
82,5,198,447,65,235,0.923846
82,6,353,445,58,208,0.598624
82,7,316,430,58,199,0.890119
82,8,374,420,120,324,0.940721
82,9,115,424,59,208,0.920650
82,10,1031,427,56,136,0.880684
82,12,1251,422,34,95,0.929892
82,13,1890,497,30,54,0.670054
83,1,1516,393,84,247,0.970839
83,2,391,409,112,295,0.624967
83,3,392,466,70,141,0.727892
83,4,571,431,86,201,0.898985
83,5,188,447,68,235,0.907864
83,6,363,446,51,207,0.797219
83,7,313,429,60,200,0.904155
83,8,377,419,127,324,0.940822
83,9,120,425,58,207,0.897135
83,10,1031,428,55,136,0.883775
83,12,1250,422,34,95,0.932560
83,13,1889,496,31,64,0.668572
84,1,1515,394,83,247,0.965281
84,2,389,406,119,287,0.714375
84,3,387,480,47,157,0.309729
84,4,572,456,30,175,0.622661
84,5,184,448,72,234,0.908768
84,6,362,445,63,208,0.891611
84,7,303,428,69,201,0.905304
84,8,384,417,123,324,0.939707
84,9,127,428,57,204,0.928791
84,10,1031,429,53,136,0.882455
84,12,1248,422,34,96,0.933748
84,13,1888,496,32,54,0.764276
85,1,1514,394,83,247,0.965462
85,2,392,415,116,322,0.703425
85,3,386,464,49,180,0.540482
85,4,570,455,42,174,0.589610
85,5,174,449,82,233,0.908913
85,6,362,445,72,209,0.909426
85,7,310,428,59,200,0.913583
85,8,389,416,119,324,0.941435
85,9,133,427,54,217,0.913134
85,10,1030,429,47,135,0.879114
85,12,1248,423,34,95,0.932921
85,13,1887,495,33,56,0.760217
86,1,1513,394,81,247,0.960917
86,2,400,410,110,323,0.848827
86,3,384,459,56,186,0.523299
86,4,565,453,48,172,0.543887
86,5,174,447,81,234,0.892319
86,6,359,444,70,209,0.907695
86,7,307,427,56,201,0.911161
86,8,399,411,112,325,0.939034
86,9,137,429,55,202,0.922474
86,10,1024,429,52,135,0.873810
86,12,1247,422,34,97,0.933592
86,13,1885,494,35,66,0.648873
87,1,1512,393,80,247,0.961752
87,2,385,406,116,298,0.564673
87,3,402,486,33,154,0.509513
87,4,563,454,44,163,0.649836
87,5,155,443,100,238,0.881657
87,6,348,443,77,210,0.886173
87,7,302,426,52,202,0.905791
87,8,409,410,103,320,0.949059
87,9,139,429,60,203,0.866258
87,10,1019,430,56,134,0.863224
87,12,1246,422,34,96,0.932013
87,13,1884,492,36,67,0.673288
88,1,1511,393,78,247,0.959705
88,2,385,405,115,270,0.704507
88,3,401,474,34,166,0.511871
88,4,561,456,21,154,0.706045
88,5,142,449,112,231,0.903626
88,6,341,441,85,211,0.860051
88,7,297,425,53,202,0.901174
88,8,416,410,98,317,0.946185
88,9,142,431,67,199,0.749826
88,10,1017,429,57,135,0.871283
88,12,1246,420,33,97,0.931927
88,13,1884,491,36,68,0.708325
89,1,1509,393,77,247,0.954564
89,2,384,405,101,279,0.719352
89,3,383,448,59,193,0.606475
89,4,557,461,23,153,0.736616
89,5,135,451,118,227,0.880342
89,6,326,441,68,211,0.872717
89,7,291,424,55,203,0.929194
89,8,420,407,95,319,0.941140
89,9,145,431,72,213,0.521039
89,10,1017,429,56,135,0.882711
89,12,1244,419,34,97,0.932365
89,13,1882,490,38,70,0.685323
90,1,1507,394,77,247,0.961814
90,2,384,406,116,288,0.723164
90,3,382,449,59,191,0.596338
90,4,547,465,32,153,0.742157
90,5,126,453,126,223,0.817107
90,6,314,442,79,211,0.903868
90,7,280,425,64,203,0.926737
90,8,426,408,96,318,0.945244
90,9,144,451,105,227,0.564466
90,10,1016,429,55,136,0.845019
90,12,1243,419,34,98,0.932386
90,13,1880,490,40,65,0.709079
91,1,1506,393,75,248,0.944731
91,2,384,406,85,287,0.874437
91,3,383,453,55,187,0.628337
91,4,537,451,37,168,0.739703
91,5,101,452,151,233,0.812055
91,6,303,442,90,211,0.921368
91,7,266,425,73,203,0.924801
91,8,430,410,98,317,0.947643
91,9,168,429,78,193,0.725982
91,10,1015,428,55,136,0.832202
91,12,1242,418,34,98,0.935187
91,13,1879,489,41,66,0.723021
92,1,1504,393,75,248,0.946677
92,2,383,406,80,287,0.918805
92,3,385,478,47,161,0.650853
92,4,544,451,30,163,0.751769
92,5,100,451,122,235,0.786567
92,6,301,443,91,212,0.923065
92,7,255,426,78,203,0.907434
92,8,438,416,100,310,0.961784
92,9,175,428,75,194,0.856015
92,10,1012,428,55,135,0.837615
92,12,1241,417,34,99,0.936620
92,13,1878,488,42,64,0.721040
93,1,1502,392,75,248,0.948921
93,2,382,405,102,287,0.923774
93,3,382,472,49,167,0.763044
93,4,540,449,34,172,0.815517
93,5,99,451,123,235,0.862715
93,6,291,444,101,209,0.915883
93,7,250,426,79,203,0.874992
93,8,444,415,113,311,0.961936
93,9,175,426,78,196,0.840299
93,10,1009,426,54,137,0.836917
93,12,1241,417,34,99,0.933290
93,13,1877,487,43,64,0.684015
94,1,1500,390,72,250,0.943840
94,2,382,405,88,287,0.942706
94,3,383,477,48,162,0.748305
94,4,539,451,33,172,0.857616
94,5,98,448,127,238,0.915251
94,6,286,445,105,210,0.888732
94,7,247,427,95,203,0.874091
94,8,449,416,122,310,0.966616
94,9,180,425,77,197,0.895015
94,10,1004,425,52,138,0.837690
94,12,1239,417,34,100,0.930442
94,13,1876,487,44,62,0.693589
95,1,1498,389,70,250,0.946541
95,2,381,405,93,287,0.948518
95,3,383,477,48,162,0.739431
95,4,539,449,33,168,0.882258
95,5,97,447,125,239,0.914348
95,6,280,446,110,209,0.909175
95,7,241,428,100,203,0.901842
95,8,455,420,124,305,0.966574
95,9,193,423,66,198,0.913011
95,10,1000,425,49,138,0.873111
95,12,1238,417,34,99,0.927533
95,13,1875,485,36,66,0.636234
96,1,1497,388,69,251,0.958421
96,2,380,405,94,287,0.951420
96,3,384,477,46,162,0.784562
96,4,538,446,34,167,0.895308
96,5,98,446,109,240,0.911852
96,6,275,446,114,211,0.901556
96,7,237,428,104,203,0.902924
96,8,456,420,128,305,0.962958
96,9,200,421,59,202,0.907794
96,10,996,424,52,139,0.898144
96,12,1237,418,35,98,0.925816
96,13,1874,484,36,64,0.707722
97,1,1494,388,70,251,0.953336
97,2,380,404,96,287,0.955268
97,3,384,478,46,161,0.827692
97,4,538,442,36,162,0.867879
97,5,98,445,98,241,0.878688
97,6,271,447,116,210,0.901606
97,7,236,429,84,202,0.911596
97,8,457,420,128,304,0.955620
97,9,210,419,49,206,0.899097
97,10,992,424,54,140,0.893275
97,12,1236,418,35,98,0.926918
97,13,1872,484,35,64,0.698748
98,1,1491,387,70,251,0.958969
98,2,380,404,97,287,0.950860
98,3,384,487,45,151,0.819963
98,4,538,441,36,166,0.845409
98,5,92,444,89,241,0.873712
98,6,265,446,119,211,0.919447
98,7,230,426,82,204,0.898178
98,8,457,422,128,301,0.960928
98,9,215,419,64,204,0.846168
98,10,990,425,54,139,0.907118
98,12,1235,418,35,98,0.928498
98,13,1871,483,33,65,0.713009
99,1,1488,386,71,252,0.963648
99,2,380,404,103,287,0.956219
99,3,384,508,43,129,0.790694
99,4,526,442,49,168,0.832929
99,5,84,442,79,243,0.886794
99,6,260,445,116,212,0.926425
99,7,229,421,65,209,0.881206
99,8,458,452,130,269,0.947010
99,9,221,421,72,209,0.872393
99,10,990,424,53,140,0.911021
99,12,1234,417,35,98,0.926232
99,13,1870,482,30,65,0.688930
100,1,1485,385,72,253,0.963733
100,2,380,404,108,287,0.952282
100,3,381,478,44,160,0.630726
100,4,532,441,45,173,0.678424
100,5,79,442,66,244,0.873702
100,6,262,445,104,212,0.936195
100,7,225,422,64,209,0.925458
100,8,462,420,127,300,0.961156
100,9,224,422,65,208,0.937957
100,10,989,426,51,138,0.895052
100,12,1233,417,35,98,0.931385
100,13,1870,482,28,65,0.654328
101,1,1483,385,72,252,0.955475
101,2,382,404,113,286,0.936151
101,3,377,486,48,152,0.694324
101,4,530,428,45,175,0.400051
101,5,74,442,67,245,0.915025
101,6,266,444,89,213,0.906071
101,7,225,423,60,207,0.914965
101,8,467,420,121,298,0.950419
101,9,225,423,60,207,0.915948
101,10,989,427,52,137,0.883728
101,12,1232,416,35,99,0.929227
101,13,1868,481,27,66,0.681114
102,1,1483,385,71,252,0.965387
102,2,381,404,117,286,0.939689
102,3,371,486,55,152,0.767757
102,4,493,423,79,265,0.735914
102,5,70,442,71,247,0.916721
102,6,263,426,86,231,0.839064
102,7,225,424,64,205,0.826584
102,8,472,420,116,297,0.956819
102,9,226,423,63,207,0.820440
102,10,988,427,52,138,0.885930
102,12,1232,416,34,99,0.928106
102,13,1868,481,27,65,0.724598
103,1,1482,384,70,252,0.961919
103,2,378,404,119,286,0.929826
103,3,361,489,64,149,0.666319
103,4,498,453,78,136,0.806400
103,5,43,443,98,245,0.928963
103,6,259,425,75,231,0.798869
103,7,227,424,62,205,0.836907
103,8,480,418,108,293,0.957248
103,9,231,424,62,204,0.725538
103,10,988,426,51,139,0.885080
103,12,1231,415,34,99,0.925055
103,13,1867,480,27,66,0.678097
104,1,1480,385,70,252,0.956477
104,2,374,404,124,285,0.944079
104,3,355,491,71,147,0.696053
104,4,502,451,79,138,0.929937
104,5,20,444,121,244,0.926537
104,6,262,423,74,233,0.797480
104,7,209,424,76,205,0.806903
104,8,492,416,96,294,0.959454
104,9,248,423,88,229,0.595141
104,10,986,427,44,137,0.866502
104,12,1230,415,35,99,0.924306
104,13,1865,480,28,66,0.712625
105,1,1477,385,72,252,0.950372
105,2,382,404,115,285,0.934411
105,3,353,496,71,142,0.646217
105,4,504,419,87,267,0.551086
105,5,5,444,135,244,0.936285
105,6,252,427,70,229,0.820967
105,7,210,425,59,203,0.825185
105,8,502,414,92,296,0.963084
105,9,264,421,72,190,0.665619
105,10,983,427,48,137,0.840589
105,12,1229,415,35,99,0.925878
105,13,1863,480,31,66,0.766405
106,1,1474,385,73,252,0.955082
106,2,383,404,113,285,0.957449
106,3,352,490,73,150,0.905915
106,4,502,444,36,184,0.559987
106,5,0,444,140,244,0.934321
106,6,249,440,64,216,0.908317
106,7,210,425,50,204,0.848727
106,8,506,416,98,294,0.963012
106,9,273,421,69,192,0.841809
106,10,979,427,47,138,0.837224
106,12,1228,415,36,100,0.929959
106,13,1863,481,30,66,0.729324
107,1,1467,386,77,252,0.962066
107,2,384,404,111,286,0.954133
107,3,351,487,73,153,0.838166
107,4,498,443,47,186,0.736815
107,5,0,445,138,246,0.936775
107,6,234,442,79,214,0.913311
107,7,201,425,54,208,0.854691
107,8,506,415,107,294,0.947609
107,9,266,420,77,194,0.918019
107,10,975,426,50,139,0.822015
107,12,1227,415,36,100,0.930449
107,13,1862,481,31,66,0.739126
108,1,1457,387,85,252,0.962424
108,2,385,405,110,285,0.958060
108,3,352,489,58,152,0.840274
108,4,497,440,50,191,0.826648
108,5,0,449,138,243,0.934325
108,6,221,443,92,213,0.920269
108,7,193,425,58,210,0.852082
108,8,516,414,106,296,0.953060
108,9,272,419,71,195,0.927326
108,10,963,426,65,140,0.871574
108,12,1226,416,36,100,0.928330
108,13,1861,482,32,66,0.746662
109,1,1448,390,93,250,0.961893
109,2,386,405,109,285,0.955954
109,3,351,487,54,154,0.884013
109,4,490,440,56,191,0.846696
109,5,0,448,136,246,0.944391
109,6,214,444,99,213,0.894877
109,7,188,427,74,209,0.819690
109,8,521,414,109,297,0.943725
109,9,285,418,58,197,0.932908
109,10,962,426,63,141,0.888878
109,12,1226,416,35,101,0.926719
109,13,1860,483,32,65,0.752432
110,1,1442,391,97,249,0.960015
110,2,387,405,108,287,0.958465
110,3,348,488,57,153,0.902911
110,4,490,443,56,190,0.875715
110,5,0,450,131,244,0.934124
110,6,204,445,109,212,0.877836
110,7,174,429,88,205,0.818183
110,8,526,414,111,297,0.962281
110,9,293,418,51,197,0.939539
110,10,962,427,56,141,0.912202
110,12,1225,418,35,100,0.925980
110,13,1859,484,31,64,0.746991
111,1,1436,392,100,250,0.959937
111,2,383,406,112,287,0.960556
111,3,344,487,64,155,0.916333
111,4,483,448,63,185,0.885795
111,5,0,450,124,244,0.910196
111,6,202,446,109,215,0.917556
111,7,164,432,96,202,0.824196
111,8,530,415,113,297,0.961477
111,9,297,418,50,197,0.953404
111,10,962,427,50,141,0.910240
111,12,1224,419,35,99,0.927121
111,13,1858,484,30,64,0.725704
112,1,1433,396,100,247,0.953630
112,2,390,406,107,288,0.960280
112,3,340,488,62,155,0.930405
112,4,478,449,67,185,0.901541
112,5,0,450,110,245,0.940039
112,6,200,447,109,215,0.889287
112,7,156,433,102,203,0.837225
112,8,534,416,112,296,0.962768
112,9,265,419,85,198,0.950513
112,10,961,428,49,142,0.888404
112,12,1223,421,35,100,0.931747
112,13,1856,485,32,64,0.717203
113,1,1433,395,97,250,0.960508
113,2,391,407,108,288,0.963246
113,3,338,489,57,154,0.927490
113,4,476,445,68,190,0.910352
113,5,0,451,98,244,0.904539
113,6,199,447,107,215,0.898883
113,7,152,433,100,205,0.775134
113,8,537,418,114,294,0.963486
113,9,297,421,61,196,0.941783
113,10,959,430,49,142,0.890630
113,12,1222,423,35,99,0.938600
113,13,1854,487,42,64,0.697045
114,1,1432,395,96,252,0.962924
114,2,395,407,105,289,0.960740
114,3,335,490,53,153,0.935301
114,4,475,448,69,188,0.918398
114,5,0,446,84,249,0.948859
114,6,199,446,102,216,0.890100
114,7,145,435,86,205,0.727248
114,8,542,418,114,294,0.962368
114,9,296,422,85,195,0.941309
114,10,952,430,54,142,0.891000
114,12,1221,423,36,99,0.936384
114,13,1853,488,44,65,0.713556
115,1,1432,396,95,252,0.963347
115,2,397,407,102,290,0.962406
115,3,339,491,48,153,0.888930
115,4,474,448,70,189,0.919877
115,5,0,446,69,250,0.939291
115,6,198,446,93,217,0.841991
115,7,142,433,68,208,0.639038
115,8,546,418,114,294,0.962092
115,9,295,424,98,193,0.916061
115,10,947,432,56,141,0.877377
115,12,1220,423,36,100,0.936793
115,13,1852,489,44,65,0.641922
116,1,1431,397,96,251,0.962861
116,2,400,407,99,290,0.963109
116,3,334,494,47,151,0.912711
116,4,475,447,69,191,0.906853
116,5,0,446,52,249,0.800059
116,6,198,448,83,214,0.823665
116,7,138,434,67,207,0.688271
116,8,550,417,112,294,0.961893
116,9,295,424,103,192,0.890176
116,10,946,435,56,139,0.883595
116,12,1219,423,36,100,0.939240
116,13,1851,489,35,66,0.604725
117,1,1431,398,95,250,0.952352
117,2,402,408,97,289,0.959881
117,3,334,492,46,156,0.889894
117,4,475,445,67,193,0.897915
117,6,189,447,80,216,0.797630
117,7,142,434,58,207,0.663284
117,8,555,417,107,293,0.959249
117,9,298,425,104,191,0.874982
117,10,945,440,55,136,0.873838
117,12,1218,423,37,101,0.939258
117,13,1848,489,56,67,0.710156
118,1,1431,398,95,251,0.954273
118,2,403,408,96,290,0.959157
118,3,326,494,51,154,0.935119
118,4,475,444,67,194,0.889569
118,6,183,447,80,216,0.788612
118,7,131,432,66,209,0.780023
118,8,557,416,106,293,0.958825
118,9,302,425,102,191,0.903962
118,10,945,440,54,136,0.882568
118,12,1218,423,36,101,0.937241
118,13,1846,491,37,65,0.625571
119,1,1431,401,95,249,0.956016
119,2,406,409,92,289,0.955621
119,3,318,494,56,154,0.923631
119,4,474,444,68,194,0.897821
119,6,181,444,69,219,0.852765
119,7,130,431,61,210,0.766638
119,8,562,416,101,287,0.965975
119,9,310,425,97,186,0.923002
119,10,945,445,53,132,0.877275
119,12,1217,424,36,101,0.936415
119,13,1840,491,42,66,0.582477
120,1,1431,401,93,249,0.955293
120,2,409,409,90,289,0.953635
120,3,310,495,64,153,0.914419
120,4,474,445,65,193,0.887068
120,6,175,444,63,220,0.856755
120,7,130,431,70,210,0.835440
120,8,568,416,95,286,0.968177
120,9,322,425,88,186,0.929512
120,10,940,447,57,130,0.857374
120,12,1216,424,37,102,0.937587
120,13,1840,492,39,65,0.601834
121,1,1430,399,92,252,0.952052
121,2,411,409,90,290,0.953231
121,3,304,493,70,152,0.931341
121,4,475,446,58,193,0.862055
121,6,172,445,63,220,0.841142
121,7,131,430,56,212,0.851218
121,8,573,416,91,285,0.968722
121,9,339,424,72,188,0.952067
121,10,935,446,61,132,0.856483
121,12,1215,424,37,103,0.935753
121,13,1842,494,36,64,0.661084
122,1,1429,399,90,252,0.953249
122,2,414,409,88,290,0.950596
122,3,301,493,72,154,0.923151
122,4,473,448,55,191,0.839841
122,6,169,446,62,219,0.842800
122,7,120,430,57,212,0.824694
122,8,578,416,86,286,0.966344
122,9,346,423,64,189,0.956220
122,10,933,440,52,138,0.886925
122,12,1215,425,37,103,0.933906
122,13,1832,486,72,72,0.659932
123,1,1426,398,89,254,0.954096
123,2,415,409,87,290,0.950275
123,3,298,493,75,156,0.937245
123,4,472,451,49,188,0.824889
123,6,146,448,84,219,0.880748
123,7,120,427,53,215,0.851539
123,8,583,416,86,287,0.966227
123,9,348,422,63,190,0.965059
123,10,929,439,50,139,0.877557
123,12,1214,424,37,104,0.932701
123,13,1832,493,70,65,0.692552
124,1,1422,397,90,254,0.956888
124,2,417,410,85,289,0.945026
124,3,296,494,76,155,0.940463
124,4,473,452,39,187,0.770221
124,6,131,448,99,219,0.918959
124,7,114,427,53,214,0.839232
124,8,588,417,85,285,0.966418
124,9,359,421,60,190,0.959705
124,10,924,436,57,142,0.893023
124,12,1213,425,38,102,0.933055
124,13,1839,492,55,67,0.662260
125,1,1421,397,89,254,0.954021
125,2,421,409,82,290,0.943434
125,3,295,493,74,157,0.944121
125,4,474,453,32,186,0.749266
125,6,120,448,110,218,0.919768
125,7,95,428,67,214,0.896226
125,8,592,417,91,285,0.966401
125,9,367,421,58,191,0.953284
125,10,928,436,53,143,0.884968
125,12,1212,426,38,102,0.933431
125,13,1834,492,61,67,0.684586
126,1,1418,398,88,253,0.952189
126,2,423,409,81,290,0.942804
126,3,293,493,73,157,0.941742
126,4,475,453,29,186,0.728776
126,6,109,450,120,217,0.918625
126,7,83,429,89,214,0.877048
126,8,597,418,100,284,0.965511
126,9,371,421,67,190,0.948846
126,10,917,436,64,144,0.852318
126,12,1211,425,39,103,0.932442
126,13,1833,492,62,67,0.665686
126,14,1889,510,31,63,0.652717
127,1,1415,398,88,255,0.952834
127,2,425,409,80,289,0.944168
127,3,292,493,64,158,0.937424
127,4,431,432,71,207,0.674627
127,6,100,450,128,219,0.916342
127,7,68,430,104,213,0.860127
127,8,602,419,107,282,0.967927
127,9,376,423,67,188,0.934017
127,10,924,433,56,147,0.834734
127,12,1211,425,39,103,0.932672
127,13,1832,491,63,66,0.670747
127,14,1881,509,39,50,0.723199
128,1,1413,397,88,256,0.955313
128,2,427,409,78,289,0.943382
128,3,290,492,60,158,0.930467
128,4,430,431,71,208,0.663789
128,6,93,450,134,220,0.918840
128,7,61,431,110,213,0.843718
128,8,603,419,112,282,0.967314
128,9,379,423,68,187,0.929684
128,10,923,433,45,147,0.865528
128,12,1211,425,38,103,0.934612
128,13,1832,493,62,64,0.696093
128,14,1875,509,45,78,0.702712
129,1,1411,397,86,257,0.951697
129,2,429,408,77,290,0.928047
129,3,287,492,57,158,0.926238
129,4,425,431,75,206,0.540558
129,6,89,451,135,219,0.922651
129,7,56,432,113,212,0.819039
129,8,602,419,116,280,0.968384
129,9,378,424,58,186,0.909668
129,10,917,434,54,146,0.835257
129,12,1210,424,39,103,0.935187
129,13,1831,492,40,64,0.715778
129,14,1875,508,45,79,0.713672
130,1,1409,397,84,258,0.953939
130,2,430,409,75,289,0.929857
130,3,283,491,52,159,0.926032
130,4,419,448,79,191,0.609149
130,6,85,451,135,220,0.927278
130,7,52,432,83,214,0.870099
130,8,602,419,117,279,0.967718
130,9,379,424,58,186,0.916854
130,10,911,433,56,147,0.839469
130,12,1209,424,39,103,0.934515
130,13,1831,492,38,64,0.740471
130,14,1878,507,42,73,0.652951
131,1,1409,396,79,259,0.950624
131,2,432,408,73,290,0.917303
131,3,280,491,50,159,0.940975
131,4,415,432,79,206,0.559577
131,6,90,450,119,220,0.919104
131,7,47,432,86,214,0.910976
131,8,603,421,120,277,0.965210
131,9,380,425,61,184,0.895327
131,10,912,433,53,148,0.841901
131,12,1208,424,39,103,0.939377
131,13,1832,491,38,64,0.746489
131,14,1877,505,43,67,0.721502
132,1,1407,396,77,259,0.956529
132,2,432,407,73,291,0.927786
132,3,275,490,52,160,0.957393
132,4,411,459,82,179,0.542192
132,6,88,449,112,221,0.893592
132,7,44,431,79,215,0.919402
132,8,606,422,116,274,0.965931
132,9,383,424,65,184,0.894388
132,10,910,433,47,148,0.833171
132,12,1207,423,39,103,0.941166
132,13,1830,478,43,78,0.783237
132,14,1876,504,44,77,0.595745
133,1,1407,397,74,257,0.955261
133,2,434,407,72,291,0.935171
133,3,271,490,51,159,0.948278
133,4,407,452,78,188,0.578389
133,6,91,447,97,223,0.885375
133,7,44,433,73,212,0.905379
133,8,611,423,111,272,0.963637
133,9,391,423,61,184,0.859085
133,10,907,433,44,148,0.836475
133,12,1206,423,39,103,0.941701
133,13,1833,476,33,79,0.719584
133,14,1875,503,45,78,0.590190
134,1,1406,398,74,256,0.952773
134,2,435,407,70,290,0.939315
134,3,270,490,51,159,0.939232
134,4,416,451,78,187,0.440375
134,6,97,446,83,224,0.870053
134,7,43,431,70,214,0.898965
134,8,615,423,107,270,0.964716
134,9,394,422,60,183,0.805708
134,10,905,432,46,148,0.804724
134,12,1206,422,38,103,0.942001
134,13,1831,478,34,77,0.721156
134,14,1876,503,39,72,0.618140
135,1,1404,397,74,257,0.956736
135,2,434,406,72,291,0.937206
135,3,258,490,60,159,0.930018
135,4,409,426,83,212,0.491610
135,6,92,445,75,224,0.825283
135,7,42,431,63,213,0.882037
135,8,622,423,101,265,0.952211
135,9,402,420,54,181,0.669463
135,10,886,432,66,148,0.775902
135,12,1206,422,37,103,0.946595
135,13,1832,474,32,79,0.743828
135,14,1873,502,41,72,0.629853
136,1,1403,397,72,257,0.951674
136,2,432,407,76,290,0.937802
136,3,252,491,63,157,0.940710
136,4,401,423,58,217,0.739563
136,6,86,445,66,225,0.884732
136,7,40,432,59,212,0.872481
136,8,632,427,90,261,0.950864
136,9,415,420,43,203,0.650500
136,10,881,430,71,151,0.874103
136,12,1205,422,37,104,0.944570
136,13,1833,473,31,80,0.717018
136,14,1876,502,44,72,0.648733
137,1,1401,397,73,257,0.944140
137,2,437,406,81,290,0.943786
137,3,247,491,67,157,0.936307
137,4,400,443,55,197,0.787445
137,6,82,444,64,224,0.908836
137,8,642,418,84,270,0.959807
137,9,420,416,40,198,0.574677
137,10,881,428,68,152,0.846329
137,12,1204,422,38,103,0.941098
137,13,1827,473,36,82,0.680434
137,14,1870,501,42,73,0.635963
138,1,1400,398,71,256,0.943449
138,2,438,406,88,289,0.939027
138,3,236,491,78,157,0.939267
138,4,400,442,55,198,0.859508
138,6,77,444,69,224,0.905473
138,8,651,415,84,272,0.963456
138,9,416,418,45,188,0.475799
138,10,880,427,63,153,0.854233
138,12,1204,421,37,104,0.939705
138,13,1825,473,39,82,0.708602
138,14,1867,500,45,74,0.652214
139,1,1399,398,69,257,0.946781
139,2,439,406,94,289,0.947254
139,3,236,491,78,157,0.941505
139,4,400,441,55,198,0.879948
139,6,60,445,86,223,0.886266
139,8,657,418,86,268,0.963469
139,9,413,440,42,178,0.462266
139,10,880,427,62,153,0.885909
139,12,1204,422,37,104,0.939274
139,13,1825,473,38,82,0.734214
139,14,1867,500,45,74,0.649940
140,1,1397,398,69,257,0.946122
140,2,442,406,99,289,0.948653
140,3,236,490,77,158,0.926966
140,4,397,440,60,199,0.892606
140,6,54,445,92,221,0.846695
140,8,658,418,92,268,0.961541
140,9,436,406,71,276,0.571200
140,10,879,427,56,154,0.881109
140,12,1203,422,37,104,0.936170
140,13,1825,473,39,83,0.734118
140,14,1867,500,43,73,0.685900
141,1,1396,396,67,259,0.952046
141,2,442,405,106,289,0.946628
141,3,235,489,77,159,0.927320
141,4,391,439,67,199,0.939839
141,6,52,446,93,220,0.852735
141,8,663,418,91,268,0.955342
141,9,439,405,72,274,0.728853
141,10,874,428,53,153,0.870658
141,12,1203,420,36,106,0.929167
141,13,1825,473,41,83,0.667850
141,14,1864,500,40,56,0.816080
142,1,1393,395,66,260,0.954459
142,2,441,405,111,289,0.941812
142,3,228,488,81,159,0.929105
142,4,390,439,68,199,0.946112
142,6,53,446,90,219,0.876944
142,8,668,419,97,266,0.960583
142,9,445,409,56,177,0.396920
142,10,866,428,60,153,0.881452
142,12,1202,423,37,104,0.938468
142,13,1825,472,40,84,0.617957
142,14,1864,500,39,57,0.815816
143,1,1393,394,64,260,0.953431
143,2,443,405,114,288,0.943716
143,3,226,487,78,159,0.926233
143,4,385,438,71,199,0.947251
143,6,45,447,98,218,0.886231
143,8,672,419,96,265,0.960560
143,9,443,405,83,274,0.776145
143,10,858,429,64,151,0.896408
143,12,1201,423,37,103,0.937328
143,13,1824,471,48,85,0.616000
143,14,1873,499,28,57,0.773196
144,1,1391,392,64,262,0.951155
144,2,445,406,116,287,0.944295
144,3,226,486,72,160,0.924886
144,4,385,437,69,199,0.942989
144,6,47,446,95,219,0.865606
144,8,674,419,100,265,0.957116
144,9,445,411,59,173,0.540927
144,10,856,429,65,151,0.898770
144,12,1200,422,38,103,0.937109
144,13,1823,470,43,86,0.719186
144,14,1872,499,28,57,0.794856
145,1,1388,392,64,262,0.958607
145,2,444,404,119,288,0.941763
145,3,226,486,65,159,0.933671
145,4,382,435,68,201,0.951303
145,6,46,438,94,227,0.817819
145,8,677,420,101,263,0.958216
145,9,446,407,61,176,0.599906
145,10,856,429,64,152,0.871931
145,12,1200,421,37,104,0.936947
145,13,1823,470,43,86,0.704984
145,14,1863,498,36,58,0.855224
146,1,1386,391,64,263,0.962403
146,2,444,405,119,287,0.932517
146,3,222,485,61,160,0.936060
146,4,377,434,66,202,0.957121
146,6,33,435,102,229,0.658092
146,8,680,420,101,262,0.952639
146,9,459,408,51,175,0.608904
146,10,854,429,67,153,0.851984
146,11,0,431,111,317,0.931913
146,12,1199,420,38,105,0.934693
146,13,1823,470,48,86,0.725062
146,14,1863,497,35,58,0.819724
147,1,1383,390,66,264,0.964562
147,2,444,403,119,288,0.931910
147,3,220,484,55,161,0.935631
147,4,374,435,66,202,0.957331
147,6,16,445,110,221,0.583728
147,8,684,419,101,262,0.957788
147,9,459,405,54,178,0.685388
147,10,853,428,66,154,0.855871
147,11,5,428,119,313,0.943045
147,12,1199,420,37,105,0.935431
147,13,1822,470,44,86,0.738881
147,14,1861,497,36,59,0.830416
148,1,1380,390,68,264,0.962794
148,2,444,403,118,288,0.927931
148,3,217,484,52,162,0.939654
148,4,369,435,69,203,0.962466
148,6,15,436,99,232,0.541691
148,8,686,419,101,262,0.962465
148,9,453,402,84,284,0.823453
148,10,854,428,60,154,0.877259
148,11,19,425,117,301,0.938911
